#Obj,65,212,32,0,35270049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,213,32,16,35361067,28,132,34,137,31,145,29,130,11,141,37,135,34,125,49,117,0,0,28,131,33,139,31,146,29,133,11,140,38,133,33,126,48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,214,32,16,35571769,33,134,46,139,42,143,30,149,33,129,40,127,46,111,49,108,0,0,32,139,46,131,31,149,33,135,31,133,41,119,46,106,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,213,32,0,35471895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,214,32,16,35562963,28,132,35,133,33,142,27,148,27,136,25,133,39,118,50,112,0,0,27,135,35,132,24,147,30,137,21,136,37,130,39,111,49,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,215,32,16,35774429,31,144,46,130,26,152,32,128,30,135,42,116,46,103,47,119,0,0,30,144,45,136,26,153,33,131,30,134,42,122,46,104,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,215,32,0,35673717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,215,32,16,35764735,26,139,34,132,20,149,29,131,18,135,38,123,38,108,48,118,0,0,26,140,34,136,20,150,30,133,18,133,38,125,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,216,32,16,0,33,132,46,131,44,137,32,129,11,141,43,124,45,113,48,115,0,0,33,134,44,140,33,149,31,131,11,143,42,128,44,114,46,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,216,32,0,35873827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,216,32,16,35964929,28,133,35,133,36,136,28,141,22,142,20,144,38,122,47,123,0,0,28,131,34,134,33,141,30,134,18,145,33,142,36,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,218,32,16,36178191,33,134,46,137,42,143,30,149,33,129,40,127,45,111,48,107,0,0,32,139,47,131,31,148,32,133,31,134,41,119,46,106,49,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,217,32,0,36075671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,218,32,16,36166925,28,132,35,135,33,142,27,150,27,136,25,133,38,118,50,112,0,0,27,135,35,132,23,147,29,138,21,136,36,130,39,111,49,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,219,32,16,36380817,31,145,46,132,26,152,32,128,30,134,42,117,46,104,48,120,0,0,30,145,45,136,26,153,32,129,30,133,42,121,46,104,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,218,32,0,36277435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,219,32,16,36368577,25,141,34,132,20,149,29,130,18,135,38,123,38,108,48,119,0,0,26,141,33,136,19,150,29,131,18,134,38,124,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,220,32,16,36583537,33,132,46,133,43,136,31,143,30,144,27,145,45,113,47,112,0,0,32,132,46,130,41,142,31,132,22,144,40,139,43,113,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,219,32,0,36479197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,220,32,16,36570487,29,133,35,133,36,136,29,140,22,142,20,143,38,122,47,123,0,0,28,132,34,134,34,140,30,134,18,145,33,142,37,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,221,32,16,36786329,33,134,46,135,39,148,30,149,33,129,40,127,45,111,49,108,0,0,32,137,46,131,31,149,32,135,31,134,41,118,46,106,48,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,221,32,0,36681041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,221,32,16,36772377,28,131,34,136,31,145,29,132,11,141,37,135,34,125,49,117,0,0,28,131,33,139,31,147,29,134,11,141,38,133,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,223,32,16,36988891,31,144,46,132,26,152,32,128,30,135,42,117,46,104,47,120,0,0,31,145,45,136,26,153,32,129,30,134,42,122,46,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,222,32,1,36882811,0,0,0,0,0,0,2190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,223,32,16,36974715,25,139,34,132,20,149,29,131,18,135,38,123,38,108,48,119,0,0,26,140,34,136,20,150,30,131,18,133,38,124,39,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,224,32,16,37192249,33,132,46,133,43,136,31,143,30,144,27,145,45,113,48,112,0,0,32,131,46,130,41,142,31,132,22,145,40,139,43,113,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,223,32,0,37085171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,224,32,16,37176509,29,133,35,132,36,136,29,141,23,142,20,143,38,122,47,123,0,0,28,132,34,134,33,140,30,134,18,144,33,142,35,122,49,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,225,32,16,37394859,33,133,45,134,38,149,31,129,11,141,42,124,45,114,47,116,0,0,33,134,44,140,33,148,31,131,11,143,42,128,44,114,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,224,32,0,37286877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,225,32,16,37378361,28,131,34,136,31,145,29,132,11,141,37,135,34,125,48,118,0,0,28,131,33,139,31,146,29,132,11,140,38,133,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,226,32,16,37597539,33,135,46,137,42,143,32,128,30,135,42,117,46,104,47,120,0,0,30,145,45,136,26,153,32,129,30,133,42,121,46,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,226,32,0,37488687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,226,32,16,37580185,28,132,35,135,33,142,27,148,27,136,25,133,39,118,50,111,0,0,27,136,35,132,23,147,29,137,21,136,36,130,39,111,49,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,227,32,16,37800195,31,144,46,132,26,152,32,128,30,135,42,117,46,104,47,120,0,0,30,145,45,136,26,153,32,129,22,133,40,140,43,113,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,227,32,0,37690411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,227,32,16,37781917,26,141,34,132,20,150,29,131,18,135,38,122,39,108,48,119,0,0,26,139,34,135,20,150,30,131,18,134,38,124,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,229,32,16,38003671,33,134,45,134,39,148,32,129,11,141,42,124,44,114,46,115,0,0,33,134,43,140,33,148,31,132,11,142,42,127,43,114,45,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,228,32,0,37892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,229,32,16,37983821,28,132,34,137,31,145,29,130,11,141,37,135,34,125,49,118,0,0,28,131,33,139,31,147,29,134,11,140,38,134,33,127,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,230,32,16,38205663,33,135,46,137,42,143,30,149,33,128,40,127,45,110,49,108,0,0,32,137,47,130,31,148,32,133,31,133,42,119,46,105,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,229,32,0,38094075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,230,32,16,38185663,28,132,35,135,33,142,27,148,27,136,25,133,39,117,50,112,0,0,27,135,35,132,23,146,29,136,21,136,36,130,39,111,49,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,231,32,16,38408279,31,144,46,132,26,152,32,128,30,135,42,117,46,104,48,120,0,0,30,145,45,136,26,153,32,129,30,133,42,122,45,104,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,231,32,1,38295783,0,0,0,0,2210,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,231,32,16,38388073,26,140,34,132,20,149,29,132,18,135,38,122,39,108,48,119,0,0,26,139,34,135,19,150,29,133,18,133,38,125,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,232,32,16,38611735,33,132,46,133,43,137,32,129,11,141,42,124,45,113,46,116,0,0,33,134,44,140,33,148,31,131,11,142,42,128,44,114,46,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,232,32,0,38498283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,232,32,16,38589939,28,133,35,133,35,136,28,141,22,142,20,143,38,121,47,123,0,0,28,132,34,133,33,142,30,134,18,144,33,141,37,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,234,32,16,38814553,33,134,46,137,42,143,30,149,33,129,40,127,45,111,48,108,0,0,32,139,47,130,31,149,32,135,31,134,42,118,46,105,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,233,32,0,38700175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,234,32,16,38791829,28,132,35,135,33,142,27,148,27,136,25,133,38,117,49,112,0,0,26,135,34,132,23,146,29,137,21,136,35,130,38,111,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,235,32,16,39017469,31,144,45,132,26,152,32,127,30,135,42,117,45,104,47,120,0,0,30,145,44,136,26,152,32,129,30,133,42,122,44,103,45,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,234,32,0,38901999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,235,32,16,38993517,26,141,34,132,20,149,29,132,18,135,38,122,39,108,48,118,0,0,26,139,34,135,20,150,30,131,18,134,38,124,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,236,32,16,39219779,33,132,46,131,43,136,31,144,30,144,27,145,45,113,48,112,0,0,32,132,46,130,41,144,32,132,23,144,40,139,44,113,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,235,32,0,39103603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,236,32,16,39195439,29,133,35,133,36,137,29,141,23,142,20,143,38,122,48,123,0,0,28,132,34,134,34,142,30,134,18,145,33,141,37,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,237,32,16,39422535,33,134,45,135,39,149,32,129,11,141,42,124,45,113,46,115,0,0,33,134,44,138,33,148,31,132,31,142,41,118,46,106,48,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,237,32,0,39305475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,237,32,16,39397335,28,132,34,137,31,145,30,132,11,141,38,135,34,126,50,117,0,0,28,131,33,141,31,146,29,134,11,140,38,133,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,239,32,16,39625195,31,144,46,132,26,152,32,127,30,135,42,117,46,103,47,119,0,0,30,145,45,136,26,153,32,129,30,133,42,122,46,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,238,32,0,39507421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,239,32,16,39599265,26,141,34,132,20,149,29,131,18,134,38,123,39,108,48,119,0,0,26,139,34,137,20,149,30,131,18,133,38,124,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,240,32,16,39827909,33,132,46,133,43,137,31,143,30,144,27,145,45,113,47,112,0,0,33,132,46,131,41,144,32,132,23,145,40,139,44,113,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,239,32,0,39709079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,240,32,16,39801039,28,133,35,133,35,136,28,140,22,143,20,143,38,121,47,123,0,0,28,132,34,134,33,142,30,134,18,145,33,142,36,122,50,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,241,32,16,40030773,33,134,46,134,39,149,32,127,11,141,43,124,45,113,46,115,0,0,33,134,44,138,33,148,31,131,11,142,42,127,44,114,46,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,240,32,0,39910945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,241,32,16,40002905,28,131,34,136,31,145,29,132,11,140,37,136,34,125,49,117,0,0,28,133,33,141,31,147,29,133,11,140,38,133,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,242,32,16,40233451,33,134,46,137,41,143,29,149,33,128,39,127,45,110,48,108,0,0,32,137,46,131,31,148,32,133,30,133,42,122,45,104,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,242,32,1,40112813,0,0,0,0,0,0,2167,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,242,32,16,40205507,28,133,35,135,33,142,26,148,27,137,25,133,38,117,50,112,0,0,27,135,35,132,23,147,29,137,21,136,36,130,39,111,49,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,243,32,16,40436839,31,145,46,132,26,152,32,128,30,134,42,117,46,103,47,120,0,0,30,145,45,136,26,152,32,129,23,133,40,140,44,113,48,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,243,32,0,40315251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,243,32,16,40407271,26,141,34,132,20,150,29,132,18,135,38,122,38,108,48,119,0,0,26,140,34,136,20,149,30,131,18,134,38,125,38,108,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,245,32,16,40639613,33,133,45,133,38,149,32,127,11,141,42,123,45,113,47,116,0,0,33,135,44,140,32,149,31,131,11,142,42,127,44,114,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,244,32,0,40517099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,245,32,16,40609193,28,131,34,136,32,145,30,130,11,141,38,135,34,125,50,118,0,0,28,133,33,139,31,147,29,133,11,140,38,133,33,126,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,246,32,16,40842417,33,134,46,139,42,143,30,149,33,129,40,127,45,110,49,108,0,0,32,137,46,132,31,149,32,135,31,133,41,119,46,106,48,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,245,32,0,40720035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,246,32,16,40811159,28,132,35,133,33,142,26,148,27,136,25,133,38,117,50,111,0,0,27,135,35,132,24,147,30,137,22,136,37,130,39,111,50,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,66,247,32,16,41045027,31,145,46,130,26,152,32,128,30,135,42,117,46,103,47,119,0,0,30,145,45,136,26,152,32,129,30,133,41,121,45,103,46,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,65,247,32,0,40920967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#Obj,67,247,32,16,41012727,25,141,34,132,20,149,29,130,18,135,38,122,38,108,48,119,0,0,26,139,34,135,20,152,30,131,18,133,38,124,38,108,46,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
